intercept	-0.20965172084846612	0.020876238383731448
PC1	-0.0001288046982124799	0.0012322556112223549
PC2	-0.0035043667152922925	0.00574614138438386
PC3	0.0022015261076613357	0.0017310352473292837
PC4	-0.0002948984032903597	0.0023981503341519786
PC5	0.001998868273299593	0.003340175453594464
PC6	-0.0031512537535364343	0.0032523656074855585
PC7	0.0022396460139466642	0.0029344712973629738
PC8	-7.127280990098869e-05	0.0030397673367461445
PC9	0.004641506371726479	0.0028795294806470803
PC10	0.004465899400563258	0.0029358082242155444
PC11	0.000826685202839925	0.0028199055435904966
PC12	-0.001132730108566	0.002737665710343107
PC13	-0.0002709666953286174	0.002663184564737703
PC14	-0.004833172316902346	0.0027915099037127667
PC15	-0.00475992001826831	0.0027646300650090586
PC16	-0.001769993025546504	0.0027878814091553804
PC17	0.0008191624891261226	0.00266188024083876
PC18	0.0003408496044882834	0.0026590035293579508
PC19	0.003122645893494872	0.0026680294804033258
PC20	0.002512431455181326	0.0025468517468221603
proband	-0.05102127134916294	0.021938223479971396
paternal	-0.004794542231062051	0.04040113886072613
gpp	0.04405924510996059	0.05926322371333003
gmp	-0.00208106069629649	0.054517445567437234
