intercept	0.08247130260039648	0.021249409168387697
PC1	0.002935520605116811	0.0012827463480260992
PC2	-0.00019648842569526385	0.005445069586156641
PC3	0.0027314050805680094	0.0017862187633569616
PC4	-0.006053773395935721	0.0023420096680847715
PC5	0.005258846781285546	0.003116871458923328
PC6	-0.0007976267460194425	0.0030763350197810535
PC7	-0.0008031855243792456	0.002795229775524322
PC8	0.00028078746240718026	0.002892863159840392
PC9	-0.00044532105362860263	0.002754599100936734
PC10	-0.0012882640321798349	0.0026664160962106896
PC11	4.111550840914804e-06	0.0026593300401596114
PC12	-0.0010484244211003584	0.0025691237842974906
PC13	0.0017276786650620897	0.002568295263029385
PC14	-0.0015654975990651643	0.0026312994164803985
PC15	0.0035089499966951512	0.0025781248644505543
PC16	-0.005737858980564152	0.002559831395670163
PC17	0.0023274319573533997	0.0025209110815849903
PC18	0.0001432091932254844	0.0024853559801355195
PC19	0.0015783311345766854	0.0025177082343400873
PC20	0.0022302611145041938	0.0024141125599239895
proband	0.014586919010270252	0.020267079785127193
maternal	-0.048068278843699914	0.04358074263443483
gpm	0.020254522158438388	0.056732978603725434
gmm	0.08863653424213752	0.05437453928495412
