(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.014658356111328 0.0131411864311342 0.00455223812701488 -0.0125403548793026 0.000129502487892061 1.2143335423383e-05 -0.00027775597025459 -1.60464664791184e-06 1.32057827184713e-05 0.000423153162653773 5.6007182047513e-05 0.000257748842660883 -0.000573581392074782
covarage 0.0131411864311342 0.0187160362984386 0.0135686541943773 -0.0301779145589261 0.000115442337688376 0.000136654053537958 -0.000260004300969323 -7.9029967539578e-05 0.000250215724827875 0.000589900193439721 -0.000294485228608611 0.000466651325913127 -0.00101852409583684
covarsex 0.00455223812701488 0.0135686541943773 0.0177935753042587 -0.0332021812650417 0.000207587745970307 -4.50297110230928e-06 -0.000245804957672024 -0.000190557193437634 0.000330472401636795 0.000675911778444924 -0.000413556487534228 0.000541702041577298 -0.00107769582863706
covarage_sex -0.0125403548793026 -0.0301779145589261 -0.0332021812650417 0.0702601518518886 -0.000436405285855321 0.000153222179351995 0.000383447361431531 0.00030681905705626 -0.000508035690387587 -0.0012798804651151 0.000811819948434584 -0.000674275067496898 0.00169250439225661
covarPC_3 0.000129502487892061 0.000115442337688376 0.000207587745970307 -0.000436405285855321 0.00203594574847808 -0.000154003596338726 3.73318212462936e-05 -4.6604127937461e-05 -0.000154709469695806 -3.3936292183919e-05 -2.28405791061618e-05 2.59856766838196e-05 0.000132630054229958
covarPC_4 1.2143335423383e-05 0.000136654053537958 -4.50297110230928e-06 0.000153222179351995 -0.000154003596338726 0.0018760593887177 -0.000107042031457042 8.79579350494118e-05 0.000129562847502315 0.000160413202616411 -0.00019712376849525 -4.3172132355299e-05 -7.62915865919501e-05
proband -0.00027775597025459 -0.000260004300969323 -0.000245804957672024 0.000383447361431531 3.73318212462936e-05 -0.000107042031457042 0.00378607514610045 -0.00204468703055873 -0.00185445818378946 0.000432103593417181 -0.000149474899511636 -7.43230072205316e-05 0.000115262484537748
paternal -1.60464664791184e-06 -7.9029967539578e-05 -0.000190557193437634 0.00030681905705626 -4.6604127937461e-05 8.79579350494118e-05 -0.00204468703055873 0.0106378468133278 0.00079453803147435 -0.00864029895379555 -0.00673251798562716 0.000330598509267374 0.000169959066674089
maternal 1.32057827184713e-05 0.000250215724827875 0.000330472401636795 -0.000508035690387587 -0.000154709469695806 0.000129562847502315 -0.00185445818378946 0.00079453803147435 0.0100029617788477 -3.84885552146988e-05 0.000159175812881801 -0.00758356591774242 -0.00668224165268515
gpp 0.000423153162653773 0.000589900193439721 0.000675911778444924 -0.0012798804651151 -3.3936292183919e-05 0.000160413202616411 0.000432103593417181 -0.00864029895379555 -3.84885552146988e-05 0.0296390895419814 -0.0132468039567716 0.000168219812948541 -0.000854134626004662
gpm 5.6007182047513e-05 -0.000294485228608611 -0.000413556487534228 0.000811819948434584 -2.28405791061618e-05 -0.00019712376849525 -0.000149474899511636 -0.00673251798562716 0.000159175812881801 -0.0132468039567716 0.0267678228857913 -0.000745059160845751 0.000297476330342457
gmp 0.000257748842660883 0.000466651325913127 0.000541702041577298 -0.000674275067496898 2.59856766838196e-05 -4.3172132355299e-05 -7.43230072205316e-05 0.000330598509267374 -0.00758356591774242 0.000168219812948541 -0.000745059160845751 0.0189659681041891 -0.00412742970095489
gmm -0.000573581392074782 -0.00101852409583684 -0.00107769582863706 0.00169250439225661 0.000132630054229958 -7.62915865919501e-05 0.000115262484537748 0.000169959066674089 -0.00668224165268515 -0.000854134626004662 0.000297476330342457 -0.00412742970095489 0.017331021941134
