intercept	-0.0002528045578173216	0.02594974855317499
PC1	0.0025502889788579187	0.0015616360056962774
PC2	0.0030449462508033483	0.0076661852497020445
PC3	0.0004642970335170578	0.002253772006209654
PC4	0.005870750807534366	0.0029744006240087347
PC5	-0.005840496010950959	0.004441902317978146
PC6	0.00335201199307287	0.0043292215521356075
PC7	0.0015422477747884407	0.003937884553713142
PC8	-0.001895463739123214	0.004115190025337601
PC9	0.0069676077753698445	0.0037272169882169907
PC10	-0.0008777495368049194	0.004029045168291591
PC11	0.0009662652484783921	0.0036747278022537717
PC12	0.0014054298549694185	0.003602116220296135
PC13	0.0006672440417838431	0.0035812734359659333
PC14	0.005009659818064165	0.00360436407396194
PC15	-0.0008574211544852203	0.003679483436875599
PC16	0.0009780948879799867	0.003725997356941408
PC17	0.0018862987491934597	0.0035103227807734574
PC18	0.0002578141967214593	0.003537185311301485
PC19	-0.0025579498222560565	0.0036167107020160963
PC20	-0.002281197380358043	0.0034543278668247484
proband	-0.032232483688984834	0.029734805364516458
paternal	-0.014660808090786263	0.053924251137285155
gpp	0.06355834701712855	0.08027146345247613
gmp	0.018705171752992123	0.06911694566092096
