intercept	0.012852659025056164	0.025204525592726016
PC1	0.0030673739953201652	0.0014721893782031778
PC2	-0.009591193122402577	0.006891647016475318
PC3	0.002362686436230245	0.002067990067881433
PC4	0.0026583576723390387	0.0028584277901158085
PC5	-0.003503383495588866	0.00399359530223323
PC6	-0.0026780730331546487	0.003897170758891177
PC7	-0.002975598371081492	0.0036027031619718674
PC8	0.0016847792715455761	0.0038060890020742057
PC9	-3.7764705529799845e-05	0.0035019734697785006
PC10	0.0008851420818072073	0.0035566113840309523
PC11	0.0054823362892756295	0.0034831592163341194
PC12	0.0005937646649448455	0.0033320305828652623
PC13	-0.003367824746496536	0.003411560422366729
PC14	-0.00694128249063323	0.003464715907646083
PC15	0.0001600451595822438	0.0033711305349633154
PC16	0.0015839026792715029	0.0034099043395476388
PC17	0.00024638553638303766	0.0032365878634833998
PC18	-0.0007692874948577118	0.003246652957339794
PC19	0.004665284045955428	0.003272232268074722
PC20	-0.0021105127379878177	0.0031358607602659785
proband	0.02809185595174245	0.03062161856027812
paternal	0.08360508050826901	0.03964136326738531
maternal	0.02144054076497259	0.04037397456359229
gpp	-0.001984948861302408	0.06168022830718075
gpm	-0.07464623690188216	0.05553613457223309
gmp	-0.014339959127330888	0.06030981448490761
gmm	0.039564071867590374	0.049505678866610336
